product_lnr;"subgroup_nr";"subgroup_name"  		
4333;1501;"MELK"			
13581;2801;"ASIATISK"			
560293;0;"USPESIFISERT UNDERGRP."			
325381;4411;"BALSAM"			
66026;0;"USPESIFISERT UNDERGRP."			
77432;4705;"STEARINLYS"			
120417;8001;"FISK	 BEARBEIDET UEMBALLERT"		
193216;6901;"KAKER HELE	"
467331;7701;FERDIGMAT FERSK"	 Lâ•ªSVEKT/BUTIKKPAKKET"	
556606;2201;"MEL OG GRYNVARER"			
574796;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
79051;8405;"BLOMKâ”¼L"			
399550;0;"USPESIFISERT UNDERGRP."			
324248;5821;"AND FRYST UBEARBEIDET"			
36009;7901;"FISK FERSK	 UEMBALLERT"		
192731;2901;"SUPPER"			
67852;5803;"SVIN FRYST UBEARBEIDET"			
312454;6501;"BRâ•ªD	 INDUSTRIBAKT"		
415550;5504;"FILMER"			
302853;4006;"MORSMELKERSTATNING"			
166642;5301;"BATTERIER"			
224954;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
210796;4602;"PLASTPOSER-/FOLIE/-FILM"			
32077;6902;"KAKER STYKKER"			
643859;0;"USPESIFISERT UNDERGRP."			
78115;6502;"BRâ•ªD	 BUTIKKSTEKT"		
91405;8312;"BEARBEIDET FRUKT"			
365233;0;"USPESIFISERT UNDERGRP."			
574171;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
335860;7502;"POSTEIER/PATEER"			
74913;9904;"SPORT"			
45553;1301;"JUICE IKKE KJâ•ªLT"			
183093;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
429194;0;"USPESIFISERT UNDERGRP."			
311720;4412;"SHAMPO INKL. 2 I 1"			
315696;0;"USPESIFISERT UNDERGRP."			
83999;7003;"SVIN FERSK UBEARBEIDET"			
41014;8306;"â•ªVRIG FRUKT"			
366210;0;"USPESIFISERT UNDERGRP."			
418096;0;"USPESIFISERT UNDERGRP."			
586306;0;"USPESIFISERT UNDERGRP."			
401762;0;"USPESIFISERT UNDERGRP."			
282705;0;"USPESIFISERT UNDERGRP."			
258549;3402;"SJOKOLADE	 BARS"		
53006;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
234816;4702;"SERVIETTER OG DUKER ENGANGS"			
208034;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
170394;9902;"LEKER"			
452024;0;"USPESIFISERT UNDERGRP."			
408513;0;"USPESIFISERT UNDERGRP."			
1925;3101;"KRYDDERIER	 Tâ•ªRREDE"		
67890;7005;"SAU/LAM FERSK UBEARBEIDET"			
549090;0;"USPESIFISERT UNDERGRP."			
51521;8702;"FORDâ•ªYELSESMIDLER"			
619895;0;"USPESIFISERT UNDERGRP."			
329813;902;"TE	 VANLIG"		
295484;2801;"ASIATISK"			
571425;3903;"VEKTREDUKSJON"			
85286;8313;"Bâ•žR"			
325026;2621;"Bâ•ªNNER/LINSER	 Tâ•ªRREDE"		
295007;4701;"ENGANGSERVICE"			
445729;0;"USPESIFISERT UNDERGRP."			
309023;-9490;"Uspesifisert undergrp."			
318149;9923;"INTERIâ•ªR"			
298716;3401;"SJOKOLADE	 POSER/ESKER"		
250940;7101;"KYLLING FERSK	 UBEARBEIDET"		
111075;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
57230;9203;"EMBALLASJE"			
436755;6501;"BRâ•ªD	 INDUSTRIBAKT"		
36217;0;"USPESIFISERT UNDERGRP."			
544408;4301;"BIND/SANITETSPRODUKTER"			
454045;4401;"Sâ”¼PE	 BADEPRODUKTER"		
292118;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
34727;6604;"BRâ•ªD SMâ”¼VARER	 Pâ”¼SMURTE"		
285746;8304;"EPLER"			
457922;5911;"FERDIGMAT FRYST	 UTENLANDSKE SPESIALITETER"		
17929;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
310786;6501;"BRâ•ªD	 INDUSTRIBAKT"		
33996;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
345782;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
188185;6501;"BRâ•ªD	 INDUSTRIBAKT"		
358050;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
274176;3101;"KRYDDERIER	 Tâ•ªRREDE"		
21683;8108;"SILD EMBALLERT"			
17586;7806;"OST MUGGOST"			
291733;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
20902;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
605600;0;"USPESIFISERT UNDERGRP."			
493241;3803;"Bâ•ªKER	 BARN/UNGDOM"		
345528;2801;"ASIATISK"			
645865;0;"USPESIFISERT UNDERGRP."			
49486;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
324632;3206;"KRYDDERSAUSER"			
274384;7501;"KJâ•ªTT Pâ”¼LEGG"			
2563;2404;"TAGLIATELLE"			
519972;3803;"Bâ•ªKER	 BARN/UNGDOM"		
346953;4410;"KOSMETIKK DEKORATIV"			
646453;3002;"SAUSER	 Tâ•ªRRE"		
237007;7005;"SAU/LAM FERSK UBEARBEIDET"			
406555;2101;"Sâ•ªTE KJEKS"			
12298;4614;"FOLIE"			
144854;2006;"BAKVERK - LANGTIDSH."			
500959;0;"USPESIFISERT UNDERGRP."			
49701;6501;"BRâ•ªD	 INDUSTRIBAKT"		
50805;1701;"EGG HVITE PAKKET"			
17242;4102;"BLEIER"			
42415;8306;"â•ªVRIG FRUKT"			
600811;0;"USPESIFISERT UNDERGRP."			
312072;4301;"BIND/SANITETSPRODUKTER"			
420333;303;"CIDER KLASSE D (3.75-4.75 VOL ALK)"			
23696;6501;"BRâ•ªD	 INDUSTRIBAKT"		
302933;3806;"REISEHâ”¼NDBâ•ªKER/KART/ATLAS"			
265279;8001;"FISK	 BEARBEIDET UEMBALLERT"		
324778;3205;"REMULADE"			
206693;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
599911;4901;"UNDERTâ•ªY DAME"			
359616;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
407797;4002;"BARNEMAT	 MIDDAG"		
251215;4402;"DEODORANTER"			
214920;5106;"HUSHOLDNINGSUTSTYR	 DIVERSE"		
410870;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
245693;4410;"KOSMETIKK DEKORATIV"			
17873;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
240691;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
246842;0;"USPESIFISERT UNDERGRP."			
141947;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
85865;0;"USPESIFISERT UNDERGRP."			
251808;4405;"BARBERARTIKLER"			
255312;4705;"STEARINLYS"			
235351;7806;"OST MUGGOST"			
366388;8313;"Bâ•žR"			
399317;0;"USPESIFISERT UNDERGRP."			
136188;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
61989;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
444140;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
411267;5803;"SVIN FRYST UBEARBEIDET"			
416044;3702;"SIGARETTER"			
250830;8308;"DRUER"			
172249;1901;"SYLTETâ•ªY"			
35081;7001;"STORFE FERSK UBEARBEIDET"			
298723;7601;"SALATER FERSKE	 INDUSTRIPAKKET"		
260385;3702;"SIGARETTER"			
325385;3204;"MAJONES"			
545214;0;"USPESIFISERT UNDERGRP."			
596955;0;"USPESIFISERT UNDERGRP."			
334811;4103;"BABY ARTIKLER"			
646774;4301;"BIND/SANITETSPRODUKTER"			
45360;8309;"MELONER"			
649359;3408;"SJOKOLADE	 SESONG INKL. MARSIPAN"		
42314;8315;"STEINFRUKTER"			
35399;7003;"SVIN FERSK UBEARBEIDET"			
345718;3001;"SAUSER	 Vâ”¼TE"		
6803;4204;"VASKEREDSKAPER"			
50443;6904;"KAKER â•ªVRIG"			
310933;2208;"BAKEMIX"			
25404;8412;"FRISKE URTER"			
6520;6501;"BRâ•ªD	 INDUSTRIBAKT"		
431655;3803;"Bâ•ªKER	 BARN/UNGDOM"		
15699;2004;"Tâ•ªRT BRâ•ªD"			
9314;1901;"SYLTETâ•ªY"			
344056;3501;"SUKKERVARER	 POSER/ESKE"		
263228;3703;"SKRâ”¼/SNUS"			
28637;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
34553;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
47653;-7050;"Uspesifisert undergrp."			
547539;0;"USPESIFISERT UNDERGRP."			
344665;3608;"SNACKS DIVERSE"			
365123;7601;"SALATER FERSKE	 INDUSTRIPAKKET"		
448531;0;"USPESIFISERT UNDERGRP."			
586085;0;"USPESIFISERT UNDERGRP."			
295285;1401;"SAFTDRIKKER	 KONSENTRERTE"		
496015;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
297393;7902;"FISK FERSK	 EMBALLERT"		
338441;0;"USPESIFISERT UNDERGRP."			
321282;0;"USPESIFISERT UNDERGRP."			
524152;0;"USPESIFISERT UNDERGRP."			
640798;0;"USPESIFISERT UNDERGRP."			
598640;0;"USPESIFISERT UNDERGRP."			
115416;6805;"WIENERBAKST	 BUTIKKSTEKT"		
313499;3402;"SJOKOLADE	 BARS"		
16635;3202;"EDDIK"			
5290;3504;"LAKRIS"			
352004;3403;"SJOKOLADE	 KONFEKT"		
306641;2006;"BAKVERK - LANGTIDSH."			
42169;8313;"Bâ•žR"			
207114;7005;"SAU/LAM FERSK UBEARBEIDET"			
311882;4705;"STEARINLYS"			
550412;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
172820;5801;"STORFE FRYST UBEARBEIDET"			
595144;0;"USPESIFISERT UNDERGRP."			
295907;3102;"KRYDDERIER	 KONSERVERTE"		
311067;6302;"DYPFRYSTE DESSERTER EKSKL ISKREM"			
161428;3001;"SAUSER	 Vâ”¼TE"		
188400;6501;"BRâ•ªD	 INDUSTRIBAKT"		
17438;6201;"GRâ•ªNNSAKER - DYPFRYST"			
312016;7501;"KJâ•ªTT Pâ”¼LEGG"			
272261;3203;"DRESSING"			
266147;111;"SPORT/ENERGIDRIKKER FLYTENDE"			
632270;0;"USPESIFISERT UNDERGRP."			
307979;3501;"SUKKERVARER	 POSER/ESKE"		
329583;7901;"FISK FERSK	 UEMBALLERT"		
29151;0;"USPESIFISERT UNDERGRP."			
496790;0;"USPESIFISERT UNDERGRP."			
65901;7001;"STORFE FERSK UBEARBEIDET"			
56388;8407;"ROTGRâ•ªNNSAKER"			
187968;6503;"BRâ•ªD	 LETTSTEKT"		
579485;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
404233;0;"USPESIFISERT UNDERGRP."			
1283;8801;"POSTPRODUKTER"			
53590;6501;"BRâ•ªD	 INDUSTRIBAKT"		
617728;0;"USPESIFISERT UNDERGRP."			
256428;7902;"FISK FERSK	 EMBALLERT"		
219959;6501;"BRâ•ªD	 INDUSTRIBAKT"		
125087;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
126203;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
41566;7013;"â•ªVRIG KJâ•ªTT FERSK UBEARBEIDET"			
150423;8801;"POSTPRODUKTER"			
56804;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
309425;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
531934;0;"USPESIFISERT UNDERGRP."			
633164;0;"USPESIFISERT UNDERGRP."			
642732;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
586333;8313;"Bâ•žR"			
347195;1903;"FISKEPâ”¼LEGG	 HERM."		
12218;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
254947;2004;"Tâ•ªRT BRâ•ªD"			
86940;5402;"KORT (POST	 GRATULASJON M.M)"		
102527;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
314432;4508;"LUFTFRISKERE"			
413395;3803;"Bâ•ªKER	 BARN/UNGDOM"		
49892;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
23042;4410;"KOSMETIKK DEKORATIV"			
299643;4417;"Hâ”¼RPRODUKTER	 â•ªVRIG"		
50933;2211;"Nâ•ªTTER	 MANDLER"		
19513;3701;"SIGARER/SIGARILLOS"			
278094;5203;"GARN"			
447691;0;"USPESIFISERT UNDERGRP."			
32141;9305;"TAST - FERSKT KJâ•ªTT"			
251918;4401;"Sâ”¼PE	 BADEPRODUKTER"		
212126;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
559698;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
251785;4204;"VASKEREDSKAPER"			
5791;3502;"KARAMELLER"			
194723;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
282817;0;"USPESIFISERT UNDERGRP."			
90175;5106;"HUSHOLDNINGSUTSTYR	 DIVERSE"		
338261;4410;"KOSMETIKK DEKORATIV"			
405172;0;"USPESIFISERT UNDERGRP."			
423539;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
344412;3508;"PASTILLER OG DROPS"			
425387;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
241102;9904;"SPORT"			
224927;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
432743;0;"USPESIFISERT UNDERGRP."			
266535;0;"USPESIFISERT UNDERGRP."			
429081;0;"USPESIFISERT UNDERGRP."			
453285;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
289231;803;"KAFFE	 FINMALT/FILTERMALT"		
70879;4499;"HYGIENEARTIKLER DIV."			
92265;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
27887;0;"USPESIFISERT UNDERGRP."			
68742;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
644655;0;"USPESIFISERT UNDERGRP."			
252178;5702;"BILPLEIE/UTSTYR"			
141982;0;"USPESIFISERT UNDERGRP."			
30231;0;"USPESIFISERT UNDERGRP."			
35798;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
33765;7502;"POSTEIER/PATEER"			
42023;8304;"EPLER"			
331186;0;"USPESIFISERT UNDERGRP."			
27033;102;"BRUS  0.36L-0.5L"			
326198;6801;"HVETEBAKST	 INDUSTRIBAKT"		
115574;-9490;"Uspesifisert undergrp."			
315935;2208;"BAKEMIX"			
36619;6901;"KAKER HELE	"
508112;0;USPESIFISERT UNDERGRP."""		
29038;0;"USPESIFISERT UNDERGRP."			
54280;8901;"BENSIN"			
328918;4410;"KOSMETIKK DEKORATIV"			
185744;6802;"HVETEBAKST	 BUTIKKSTEKT"		
296130;101;"BRUS  < 0.36L"			
292097;4103;"BABY ARTIKLER"			
297083;2006;"BAKVERK - LANGTIDSH."			
164617;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
47519;3801;"AVISER"			
35212;7001;"STORFE FERSK UBEARBEIDET"			
43516;5301;"BATTERIER"			
145151;3206;"KRYDDERSAUSER"			
41961;8314;"ANANAS FRISKE"			
36747;6502;"BRâ•ªD	 BUTIKKSTEKT"		
34557;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
304793;0;"USPESIFISERT UNDERGRP."			
82787;2499;"ANDRE PASTAPRODUKTER"			
648345;905;"ISTE"			
470244;0;"USPESIFISERT UNDERGRP."			
35522;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
575066;0;"USPESIFISERT UNDERGRP."			
62558;6301;"ISKREM OG TILBEHâ•ªR"			
322347;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
455959;0;"USPESIFISERT UNDERGRP."			
64944;8306;"â•ªVRIG FRUKT"			
646935;0;"USPESIFISERT UNDERGRP."			
24180;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
608301;0;"USPESIFISERT UNDERGRP."			
403088;0;"USPESIFISERT UNDERGRP."			
499300;0;"USPESIFISERT UNDERGRP."			
317465;0;"USPESIFISERT UNDERGRP."			
331847;7402;"SPEKESKINKER/SPEKEMAT"			
342910;5504;"FILMER"			
403792;0;"USPESIFISERT UNDERGRP."			
619534;7502;"POSTEIER/PATEER"			
99915;-9490;"Uspesifisert undergrp."			
369282;3802;"BLADER/MAGASINER/TIDSKRIFTER"			
647059;0;"USPESIFISERT UNDERGRP."			
294102;5601;"BYGGEVARER/MALING/VERKTâ•ªY"			
645950;0;"USPESIFISERT UNDERGRP."			
274517;3705;"TOBAKK TILBEHâ•ªR"			
523663;103;"BRUS  0.51L-1.0L"			
283381;5303;"ELEKTRISK MATERIELL"			
188528;6501;"BRâ•ªD	 INDUSTRIBAKT"		
618874;203;"â•ªL KLASSE C-D ( 2	4-May	75 VOL ALK )"	
455646;0;"USPESIFISERT UNDERGRP."			
502021;4403;"TANNPLEIE"			
270834;4301;"BIND/SANITETSPRODUKTER"			
429477;0;"USPESIFISERT UNDERGRP."			
102111;8306;"â•ªVRIG FRUKT"			
564784;9921;"KJâ•ªKKENUTSTYR"			
116554;0;"USPESIFISERT UNDERGRP."			
272514;5504;"FILMER"			
331219;0;"USPESIFISERT UNDERGRP."			
412710;0;"USPESIFISERT UNDERGRP."			
429439;0;"USPESIFISERT UNDERGRP."			
14666;1401;"SAFTDRIKKER	 KONSENTRERTE"		
81821;4508;"LUFTFRISKERE"			
232169;8102;"FISKEPUDDINGER EMBALLERT"			
300368;5913;"FERDIGMAT FRYST	 PIZZA"		
324452;2006;"BAKVERK - LANGTIDSH."			
34306;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
422198;8306;"â•ªVRIG FRUKT"			
852;2203;"SUKKER OG Sâ•ªTN./KONSERV.MIDDEL"			
21538;3101;"KRYDDERIER	 Tâ•ªRREDE"		
439140;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
7670;4607;"INNPAKNINGSPAPIR"			
26032;6501;"BRâ•ªD	 INDUSTRIBAKT"		
4394;1504;"YOGHURT"			
21000;6501;"BRâ•ªD	 INDUSTRIBAKT"		
21110;4204;"VASKEREDSKAPER"			
234849;2901;"SUPPER"			
164595;8306;"â•ªVRIG FRUKT"			
345288;4103;"BABY ARTIKLER"			
86494;6904;"KAKER â•ªVRIG"			
43801;8415;"PAPRIKA"			
109920;7005;"SAU/LAM FERSK UBEARBEIDET"			
12541;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
42750;8501;"POTETER"			
239127;5801;"STORFE FRYST UBEARBEIDET"			
332598;803;"KAFFE	 FINMALT/FILTERMALT"		
550364;905;"ISTE"			
263060;8415;"PAPRIKA"			
22024;2802;"MEKSIKANSK"			
431613;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
325211;3401;"SJOKOLADE	 POSER/ESKER"		
11599;3510;"TYGGEGUMMI"			
6907;4705;"STEARINLYS"			
167629;8311;"Tâ•ªRKET	 FRUKT OG Bâ•žR	 SALATTILBEHâ•ªR"	
568615;0;"USPESIFISERT UNDERGRP."			
295014;6301;"ISKREM OG TILBEHâ•ªR"			
17774;2205;"KAKEFYLL/DEIG/PYNT"			
530598;4907;"INNERTâ•ªY BARN/BABY"			
30450;7806;"OST MUGGOST"			
45352;8302;"â•ªVRIG SITRUS"			
36572;6502;"BRâ•ªD	 BUTIKKSTEKT"		
21108;6002;"FISK DYPFRYST BEARBEIDET/FISKEMAT"			
545168;2205;"KAKEFYLL/DEIG/PYNT"			
359352;5403;"Hâ•ªYTID -OG PARTY ARTIKLER"			
2726;3408;"SJOKOLADE	 SESONG INKL. MARSIPAN"		
10250;3101;"KRYDDERIER	 Tâ•ªRREDE"		
292969;4705;"STEARINLYS"			
32448;0;"USPESIFISERT UNDERGRP."			
188529;6501;"BRâ•ªD	 INDUSTRIBAKT"		
406571;2101;"Sâ•ªTE KJEKS"			
333908;3603;"POTETSNACKS"			
503322;0;"USPESIFISERT UNDERGRP."			
648817;0;"USPESIFISERT UNDERGRP."			
8520;4807;"DYREMAT - KATT"			
6342;3902;"FISKEOLJE"			
34483;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
34621;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
3906;4702;"SERVIETTER OG DUKER ENGANGS"			
412544;3103;"KRYDDERIER	 ANDRE"		
315318;0;"USPESIFISERT UNDERGRP."			
47285;-9490;"Uspesifisert undergrp."			
14953;2701;"MIDDAGSRETTER	 Tâ•ªRREDE"		
42846;8407;"ROTGRâ•ªNNSAKER"			
300386;7501;"KJâ•ªTT Pâ”¼LEGG"			
28521;8110;"FISKEMAT/DELIKATESSER UEMBALLERT	 â•ªVRIG"		
26027;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
21213;1901;"SYLTETâ•ªY"			
458909;3101;"KRYDDERIER	 Tâ•ªRREDE"		
299723;1802;"KORNBLANDINGER"			
35799;7006;"SAU/LAM FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARI"			
183397;4705;"STEARINLYS"			
2886;3001;"SAUSER	 Vâ”¼TE"		
331037;4702;"SERVIETTER OG DUKER ENGANGS"			
156739;8602;"BLOMSTER FRâ•ª	 Lâ•ªKER"		
324897;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
17252;4414;"Hâ”¼RFARGE/TONING"			
565815;0;"USPESIFISERT UNDERGRP."			
328158;3408;"SJOKOLADE	 SESONG INKL. MARSIPAN"		
188031;5101;"KJâ•ªKKENUTSTYR - DIV. REDSKAPER"			
451854;101;"BRUS  < 0.36L"			
36372;7901;"FISK FERSK	 UEMBALLERT"		
649538;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
332247;7302;"GRILL/SPESIALPâ•ªLSER"			
18970;5202;"TEPPER	 MATTER OG RYER"		
375272;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
328130;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
463412;0;"USPESIFISERT UNDERGRP."			
292107;2621;"Bâ•ªNNER/LINSER	 Tâ•ªRREDE"		
302640;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
279544;4410;"KOSMETIKK DEKORATIV"			
51473;-1770;"Uspesifisert undergrp."			
227254;3101;"KRYDDERIER	 Tâ•ªRREDE"		
29039;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
586506;0;"USPESIFISERT UNDERGRP."			
35857;7005;"SAU/LAM FERSK UBEARBEIDET"			
45004;8315;"STEINFRUKTER"			
35322;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
125212;2103;"SMâ•ªRBRâ•ªDKJEKS/SALTE KJEKS"			
260861;5105;"HAGEMâ•ªBLER OG HAGEUTSTYR"			
401534;4902;"UNDERTâ•ªY HERRE"			
589305;4401;"Sâ”¼PE	 BADEPRODUKTER"		
28630;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
168120;6101;"SKALLDYR FROSNE"			
484313;0;"USPESIFISERT UNDERGRP."			
55905;0;"USPESIFISERT UNDERGRP."			
637980;0;"USPESIFISERT UNDERGRP."			
35452;7004;"SVIN FERSK BEARBEIDET (SALTET/Râ•ªKT/KRYDRET/MARINER"			
487693;8603;"BLOMSTERKASSER	 POTTER	 URNER"	
232584;2101;"Sâ•ªTE KJEKS"			
518919;0;"USPESIFISERT UNDERGRP."			
100405;6501;"BRâ•ªD	 INDUSTRIBAKT"		
601907;0;"USPESIFISERT UNDERGRP."			
545402;0;"USPESIFISERT UNDERGRP."			
36075;8001;"FISK	 BEARBEIDET UEMBALLERT"		
137907;6805;"WIENERBAKST	 BUTIKKSTEKT"		
603771;0;"USPESIFISERT UNDERGRP."			
605902;0;"USPESIFISERT UNDERGRP."			
337034;2203;"SUKKER OG Sâ•ªTN./KONSERV.MIDDEL"			
93821;8406;"Kâ”¼LVEKSTER"			
337214;6901;"KAKER HELE	"
31857;6604;BRâ•ªD SMâ”¼VARER"	 Pâ”¼SMURTE"	
192964;0;"USPESIFISERT UNDERGRP."			
47576;7701;"FERDIGMAT FERSK	 Lâ•ªSVEKT/BUTIKKPAKKET"		
57474;6602;"BRâ•ªD SMâ”¼VARER	 BUTIKKSTEKT"		
302837;4506;"INSEKTSMIDLER"			
381261;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
415607;0;"USPESIFISERT UNDERGRP."			
19550;3202;"EDDIK"			
648306;7302;"GRILL/SPESIALPâ•ªLSER"			
90007;0;"USPESIFISERT UNDERGRP."			
555571;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
648611;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
24213;1901;"SYLTETâ•ªY"			
327254;-290;"Uspesifisert undergrp."			
300374;7101;"KYLLING FERSK	 UBEARBEIDET"		
291994;2605;"ERTER	 HERMETISK"		
28837;0;"USPESIFISERT UNDERGRP."			
36526;7501;"KJâ•ªTT Pâ”¼LEGG"			
529978;0;"USPESIFISERT UNDERGRP."			
413000;-9490;"Uspesifisert undergrp."			
33967;7303;"MIDDAGSPâ•ªLSER"			
277940;6504;"BRâ•ªD SCRATCH BAKERI"			
601266;2204;"MARSIPAN	 HUSHOLDNING"		
395402;0;"USPESIFISERT UNDERGRP."			
164418;7303;"MIDDAGSPâ•ªLSER"			
215863;-9300;"Uspesifisert undergrp."			
431611;4102;"BLEIER"			
2931;3501;"SUKKERVARER	 POSER/ESKE"		
31052;8202;"SKJELL FERSKE"			
205199;6002;"FISK DYPFRYST BEARBEIDET/FISKEMAT"			
6517;6101;"SKALLDYR FROSNE"			
278172;7901;"FISK FERSK	 UEMBALLERT"		
439838;7702;"FERDIGMAT FERSK	 INDUSTIPAKKET"		
423079;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
616047;0;"USPESIFISERT UNDERGRP."			
615964;0;"USPESIFISERT UNDERGRP."			
415117;0;"USPESIFISERT UNDERGRP."			
64695;8601;"BLOMSTER	 PLANTER OG TRâ•žR"		
167787;0;"USPESIFISERT UNDERGRP."			
51860;8712;"FORKJâ•ªLELSE NESE HALS"			
630469;0;"USPESIFISERT UNDERGRP."			
49025;6901;"KAKER HELE	"
644553;0;USPESIFISERT UNDERGRP."""		
599751;0;"USPESIFISERT UNDERGRP."			
160077;5401;"KONTORREKVISITA"			
30094;7801;"OST HVITOST"			
564431;0;"USPESIFISERT UNDERGRP."			
524450;0;"USPESIFISERT UNDERGRP."			
233366;8001;"FISK	 BEARBEIDET UEMBALLERT"		
103923;8305;"Pâ•žRER"			
560887;0;"USPESIFISERT UNDERGRP."			
121395;9904;"SPORT"			
325267;8201;"SKALLDYR FERSKE"			
287732;9921;"KJâ•ªKKENUTSTYR"			
292944;4101;"BABY PLEIE"			
358063;3899;"DIVERSE AVISER/BLADER/Bâ•ªKER"			
59506;2205;"KAKEFYLL/DEIG/PYNT"			
26318;4410;"KOSMETIKK DEKORATIV"			
31150;7602;"SALATER FERSKE	 Lâ•ªSVEKT"		
145295;0;"USPESIFISERT UNDERGRP."			
170506;0;"USPESIFISERT UNDERGRP."			
440459;3804;"Bâ•ªKER	 SKJâ•ªNNLITT."		
334870;0;"USPESIFISERT UNDERGRP."			
500458;0;"USPESIFISERT UNDERGRP."			
